Handle,Title,Body (HTML),Vendor,Type,Tags,Published,Option1 Name,Option1 Value,Option2 Name,Option2 Value,Option3 Name,Option3 Value,Variant SKU,Variant Grams,Variant Inventory Tracker,Variant Inventory Qty,Variant Inventory Policy,Variant Fulfillment Service,Variant Price,Variant Compare At Price,Variant Requires Shipping,Variant Taxable,Variant Barcode,Image Src,Image Position,Image Alt Text,Gift Card,SEO Title,SEO Description,Google Shopping / Google Product Category,Google Shopping / Gender,Google Shopping / Age Group,Google Shopping / MPN,Google Shopping / AdWords Grouping,Google Shopping / AdWords Labels,Google Shopping / Condition,Google Shopping / Custom Product,Google Shopping / Custom Label 0,Google Shopping / Custom Label 1,Google Shopping / Custom Label 2,Google Shopping / Custom Label 3,Google Shopping / Custom Label 4,Variant Image,Variant Weight Unit,Variant Tax Code,Cost per item,Status
fashion-casual-coating-crystal-chunky-heel-sneakers,Fashion Casual Coating Crystal Chunky Heel Sneakers,"<p><img src=""https://cbu01.alicdn.com/img/ibank/2019/345/186/10588681543_1056960570.jpg""><br></p><p><img src=""https://cbu01.alicdn.com/img/ibank/2019/485/876/10588678584_1056960570.jpg""><img src=""https://cbu01.alicdn.com/img/ibank/2019/137/576/10588675731_1056960570.jpg""><img src=""https://cbu01.alicdn.com/img/ibank/2019/247/667/10559766742_1056960570.jpg""><img src=""https://cbu01.alicdn.com/img/ibank/2019/247/667/10559766742_1056960570.jpg""></p><p><img alt=""11"" src=""https://cbu01.alicdn.com/img/ibank/2019/356/059/10514950653_1056960570.jpg""><br><br></p>",kocoshoes.com/sneakers,"","",true,ÑÕɫ,silver,³ßÂë,35,,,sd060807-silver-35,0.0,shopify,1000,deny,manual,58.99,70.00,true,true,,https://cdn.shopify.com/s/files/1/0462/3273/1803/products/8b4027f13318405ebee2abd400dd053b.jpg?v=1605066059,1,,false,,Fashion Casual Coating Crystal Chunky Heel Sneakers,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0462/3273/1803/products/8b4027f13318405ebee2abd400dd053b.jpg?v=1605066059,kg,,,active
fashion-casual-coating-crystal-chunky-heel-sneakers,,,,,,,,silver,,36,,,sd060807-silver-36,0.0,shopify,1000,deny,manual,58.99,70.00,true,true,,https://cdn.shopify.com/s/files/1/0462/3273/1803/products/5081b4225ebd4238b98cabd400dd0458.jpg?v=1605066059,2,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0462/3273/1803/products/8b4027f13318405ebee2abd400dd053b.jpg?v=1605066059,kg,,,
fashion-casual-coating-crystal-chunky-heel-sneakers,,,,,,,,silver,,37,,,sd060807-silver-37,0.0,shopify,1000,deny,manual,58.99,70.00,true,true,,https://cdn.shopify.com/s/files/1/0462/3273/1803/products/833047276386456eaeb5abd400dd043c.jpg?v=1605066059,3,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0462/3273/1803/products/8b4027f13318405ebee2abd400dd053b.jpg?v=1605066059,kg,,,
fashion-casual-coating-crystal-chunky-heel-sneakers,,,,,,,,silver,,38,,,sd060807-silver-38,0.0,shopify,1000,deny,manual,58.99,70.00,true,true,,https://cdn.shopify.com/s/files/1/0462/3273/1803/products/10588693099_1056960570.jpg?v=1605066059,4,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0462/3273/1803/products/8b4027f13318405ebee2abd400dd053b.jpg?v=1605066059,kg,,,
fashion-casual-coating-crystal-chunky-heel-sneakers,,,,,,,,silver,,39,,,sd060807-silver-39,0.0,shopify,1000,deny,manual,58.99,70.00,true,true,,https://cdn.shopify.com/s/files/1/0462/3273/1803/products/10614557112_1056960570.jpg?v=1605066059,5,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0462/3273/1803/products/8b4027f13318405ebee2abd400dd053b.jpg?v=1605066059,kg,,,
fashion-casual-coating-crystal-chunky-heel-sneakers,,,,,,,,silver,,40,,,sd060807-silver-40,0.0,shopify,1000,deny,manual,58.99,70.00,true,true,,https://cdn.shopify.com/s/files/1/0462/3273/1803/products/10614557102_1056960570.jpg?v=1605066059,6,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0462/3273/1803/products/8b4027f13318405ebee2abd400dd053b.jpg?v=1605066059,kg,,,
color-sequin-fashion-flat-shoes,Color Sequin fashion flat shoes,"<p><br></p><p><br><a href=""https://shengyangxieye.1688.com/""><img alt=""hWedg/ugxdSjanwV/OxpXLdxtmcmS8uPpPhB"" src=""https://cbu01.alicdn.com/img/ibank/2020/222/715/13829517222_376737237.jpg"" style=""width: 700.0px;""></a><br><img src=""https://cbu01.alicdn.com/img/ibank/2020/874/828/13913828478_376737237.jpg"" style=""width: 700.0px;""><br><br><br><br><br><br><br><br><br><br><br><br></p><p><img alt=""12497346339_427002135"" height=""611.7682926829268"" src=""https://cbu01.alicdn.com/img/ibank/2020/773/341/13436143377_376737237.jpg"" width=""790""><br><br></p>",kocoshoes.com/sneakers,"","",true,Color,Black,Size,35,,,yp6333-Black-35,0.0,shopify,1000,deny,manual,44.99,0.00,true,true,,https://cdn.shopify.com/s/files/1/0462/3273/1803/products/13913693440_376737237.jpg?v=1605066062,1,,false,,Color Sequin fashion flat shoes,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0462/3273/1803/products/13913693440_376737237.jpg?v=1605066062,kg,,,active
color-sequin-fashion-flat-shoes,,,,,,,,Black,,36,,,yp6333-Black-36,0.0,shopify,1000,deny,manual,44.99,0.00,true,true,,https://cdn.shopify.com/s/files/1/0462/3273/1803/products/13913696232_376737237.jpg?v=1605066062,2,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0462/3273/1803/products/13913693440_376737237.jpg?v=1605066062,kg,,,
color-sequin-fashion-flat-shoes,,,,,,,,Black,,37,,,yp6333-Black-37,0.0,shopify,1000,deny,manual,44.99,0.00,true,true,,https://cdn.shopify.com/s/files/1/0462/3273/1803/products/13829328749_376737237.jpg?v=1605066062,3,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0462/3273/1803/products/13913693440_376737237.jpg?v=1605066062,kg,,,
color-sequin-fashion-flat-shoes,,,,,,,,Black,,38,,,yp6333-Black-38,0.0,shopify,1000,deny,manual,44.99,0.00,true,true,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0462/3273/1803/products/13913693440_376737237.jpg?v=1605066062,kg,,,
color-sequin-fashion-flat-shoes,,,,,,,,Black,,39,,,yp6333-Black-39,0.0,shopify,1000,deny,manual,44.99,0.00,true,true,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0462/3273/1803/products/13913693440_376737237.jpg?v=1605066062,kg,,,
color-sequin-fashion-flat-shoes,,,,,,,,Black,,40,,,yp6333-Black-40,0.0,shopify,1000,deny,manual,44.99,0.00,true,true,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0462/3273/1803/products/13913693440_376737237.jpg?v=1605066062,kg,,,
color-sequin-fashion-flat-shoes,,,,,,,,Black,,41,,,yp6333-Black-41,0.0,shopify,1000,deny,manual,44.99,0.00,true,true,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0462/3273/1803/products/13913693440_376737237.jpg?v=1605066062,kg,,,
color-sequin-fashion-flat-shoes,,,,,,,,Black,,42,,,yp6333-Black-42,0.0,shopify,1000,deny,manual,44.99,0.00,true,true,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0462/3273/1803/products/13913693440_376737237.jpg?v=1605066062,kg,,,
color-sequin-fashion-flat-shoes,,,,,,,,Black,,43,,,yp6333-Black-43,0.0,shopify,1000,deny,manual,44.99,0.00,true,true,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0462/3273/1803/products/13913693440_376737237.jpg?v=1605066062,kg,,,
color-sequin-fashion-flat-shoes,,,,,,,,Pink,,35,,,yp6333-Pink-35,0.0,shopify,1000,deny,manual,44.99,0.00,true,true,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0462/3273/1803/products/13913696232_376737237.jpg?v=1605066062,kg,,,
color-sequin-fashion-flat-shoes,,,,,,,,Pink,,36,,,yp6333-Pink-36,0.0,shopify,1000,deny,manual,44.99,0.00,true,true,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0462/3273/1803/products/13913696232_376737237.jpg?v=1605066062,kg,,,
color-sequin-fashion-flat-shoes,,,,,,,,Pink,,37,,,yp6333-Pink-37,0.0,shopify,1000,deny,manual,44.99,0.00,true,true,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0462/3273/1803/products/13913696232_376737237.jpg?v=1605066062,kg,,,
color-sequin-fashion-flat-shoes,,,,,,,,Pink,,38,,,yp6333-Pink-38,0.0,shopify,1000,deny,manual,44.99,0.00,true,true,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0462/3273/1803/products/13913696232_376737237.jpg?v=1605066062,kg,,,
color-sequin-fashion-flat-shoes,,,,,,,,Pink,,39,,,yp6333-Pink-39,0.0,shopify,1000,deny,manual,44.99,0.00,true,true,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0462/3273/1803/products/13913696232_376737237.jpg?v=1605066062,kg,,,
color-sequin-fashion-flat-shoes,,,,,,,,Pink,,40,,,yp6333-Pink-40,0.0,shopify,1000,deny,manual,44.99,0.00,true,true,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0462/3273/1803/products/13913696232_376737237.jpg?v=1605066062,kg,,,
color-sequin-fashion-flat-shoes,,,,,,,,Pink,,41,,,yp6333-Pink-41,0.0,shopify,1000,deny,manual,44.99,0.00,true,true,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0462/3273/1803/products/13913696232_376737237.jpg?v=1605066062,kg,,,
color-sequin-fashion-flat-shoes,,,,,,,,Pink,,42,,,yp6333-Pink-42,0.0,shopify,1000,deny,manual,44.99,0.00,true,true,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0462/3273/1803/products/13913696232_376737237.jpg?v=1605066062,kg,,,
color-sequin-fashion-flat-shoes,,,,,,,,Pink,,43,,,yp6333-Pink-43,0.0,shopify,1000,deny,manual,44.99,0.00,true,true,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0462/3273/1803/products/13913696232_376737237.jpg?v=1605066062,kg,,,
color-sequin-fashion-flat-shoes,,,,,,,,Silver,,35,,,yp6333-Silver-35,0.0,shopify,1000,deny,manual,44.99,0.00,true,true,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0462/3273/1803/products/13829328749_376737237.jpg?v=1605066062,kg,,,
color-sequin-fashion-flat-shoes,,,,,,,,Silver,,36,,,yp6333-Silver-36,0.0,shopify,1000,deny,manual,44.99,0.00,true,true,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0462/3273/1803/products/13829328749_376737237.jpg?v=1605066062,kg,,,
color-sequin-fashion-flat-shoes,,,,,,,,Silver,,37,,,yp6333-Silver-37,0.0,shopify,1000,deny,manual,44.99,0.00,true,true,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0462/3273/1803/products/13829328749_376737237.jpg?v=1605066062,kg,,,
color-sequin-fashion-flat-shoes,,,,,,,,Silver,,38,,,yp6333-Silver-38,0.0,shopify,1000,deny,manual,44.99,0.00,true,true,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0462/3273/1803/products/13829328749_376737237.jpg?v=1605066062,kg,,,
color-sequin-fashion-flat-shoes,,,,,,,,Silver,,39,,,yp6333-Silver-39,0.0,shopify,1000,deny,manual,44.99,0.00,true,true,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0462/3273/1803/products/13829328749_376737237.jpg?v=1605066062,kg,,,
color-sequin-fashion-flat-shoes,,,,,,,,Silver,,40,,,yp6333-Silver-40,0.0,shopify,1000,deny,manual,44.99,0.00,true,true,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0462/3273/1803/products/13829328749_376737237.jpg?v=1605066062,kg,,,
color-sequin-fashion-flat-shoes,,,,,,,,Silver,,41,,,yp6333-Silver-41,0.0,shopify,1000,deny,manual,44.99,0.00,true,true,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0462/3273/1803/products/13829328749_376737237.jpg?v=1605066062,kg,,,
color-sequin-fashion-flat-shoes,,,,,,,,Silver,,42,,,yp6333-Silver-42,0.0,shopify,1000,deny,manual,44.99,0.00,true,true,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0462/3273/1803/products/13829328749_376737237.jpg?v=1605066062,kg,,,
color-sequin-fashion-flat-shoes,,,,,,,,Silver,,43,,,yp6333-Silver-43,0.0,shopify,1000,deny,manual,44.99,0.00,true,true,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0462/3273/1803/products/13829328749_376737237.jpg?v=1605066062,kg,,,
10952,Fashionable shockproof casual sports shoes,"<p><img src=""https://storage.banmaerp.com/s/0/d5ca0e275df643818b7eaba7012e0ad6.png"" title=""ass.png"" alt=""ass.png""></p><p><img style="""" src=""https://storage.banmaerp.com/s/0/95cdd123e9744abc9b9eaba7012cc683.jpg""></p><p><img style="""" src=""https://storage.banmaerp.com/s/0/ab3bb57fd87748d89383aba7012cc683.jpg""></p><p><br></p>",kocoshoes.com/sneakers,"","",true,Color,Black,Size,6,,,10952-Black-6,0.0,shopify,1000,deny,manual,65.99,80.00,true,true,,https://cdn.shopify.com/s/files/1/0462/3273/1803/products/ab3bb57fd87748d89383aba7012cc683.jpg?v=1605066067,1,,false,,Fashionable shockproof casual sports shoes,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0462/3273/1803/products/95cdd123e9744abc9b9eaba7012cc683.jpg?v=1605066067,kg,,,active
10952,,,,,,,,Black,,6.5,,,10952-Black-6.5,0.0,shopify,1000,deny,manual,65.99,80.00,true,true,,https://cdn.shopify.com/s/files/1/0462/3273/1803/products/95cdd123e9744abc9b9eaba7012cc683.jpg?v=1605066067,2,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0462/3273/1803/products/95cdd123e9744abc9b9eaba7012cc683.jpg?v=1605066067,kg,,,
10952,,,,,,,,Black,,7,,,10952-Black-7,0.0,shopify,1000,deny,manual,65.99,80.00,true,true,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0462/3273/1803/products/95cdd123e9744abc9b9eaba7012cc683.jpg?v=1605066067,kg,,,
10952,,,,,,,,Black,,7.5,,,10952-Black-7.5,0.0,shopify,1000,deny,manual,65.99,80.00,true,true,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0462/3273/1803/products/95cdd123e9744abc9b9eaba7012cc683.jpg?v=1605066067,kg,,,
10952,,,,,,,,Black,,8,,,10952-Black-8,0.0,shopify,1000,deny,manual,65.99,80.00,true,true,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0462/3273/1803/products/95cdd123e9744abc9b9eaba7012cc683.jpg?v=1605066067,kg,,,
10952,,,,,,,,Black,,8.5,,,10952-Black-8.5,0.0,shopify,1000,deny,manual,65.99,80.00,true,true,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0462/3273/1803/products/95cdd123e9744abc9b9eaba7012cc683.jpg?v=1605066067,kg,,,
fashion-color-block-breathable-casual-sneakers,Fashion color block  breathable casual sneakers,"<p><img src=""https://storage.banmaerp.com/s/0/1b06578ab4ad4935ae0babd600ec0fc8.png"" title=""lALPBFRyZ3qxNHPNAXTNAtA_720_372.png"" alt=""lALPBFRyZ3qxNHPNAXTNAtA_720_372.png""></p><p><br></p>",kocoshoes.com/sneakers,"","",true,Color,Black,Size,35,,,sd061011-Black-35,0.0,shopify,1000,deny,manual,53.30,58.00,true,true,,https://cdn.shopify.com/s/files/1/0462/3273/1803/products/566f4a26bab34b958bb0abd600ebe9fa.jpg?v=1605066071,1,,false,,Fashion color block  breathable casual sneakers,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0462/3273/1803/products/11589724001_872122046.jpg?v=1605066071,kg,,,active
fashion-color-block-breathable-casual-sneakers,,,,,,,,Black,,36,,,sd061011-Black-36,0.0,shopify,1000,deny,manual,53.30,58.00,true,true,,https://cdn.shopify.com/s/files/1/0462/3273/1803/products/11554530612_872122046.jpg?v=1605066071,2,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0462/3273/1803/products/11589724001_872122046.jpg?v=1605066071,kg,,,
fashion-color-block-breathable-casual-sneakers,,,,,,,,Black,,37,,,sd061011-Black-37,0.0,shopify,1000,deny,manual,53.30,58.00,true,true,,https://cdn.shopify.com/s/files/1/0462/3273/1803/products/11589724001_872122046.jpg?v=1605066071,3,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0462/3273/1803/products/11589724001_872122046.jpg?v=1605066071,kg,,,
fashion-color-block-breathable-casual-sneakers,,,,,,,,Black,,38,,,sd061011-Black-38,0.0,shopify,1000,deny,manual,53.30,58.00,true,true,,https://cdn.shopify.com/s/files/1/0462/3273/1803/products/11554536616_872122046.jpg?v=1605066071,4,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0462/3273/1803/products/11589724001_872122046.jpg?v=1605066071,kg,,,
fashion-color-block-breathable-casual-sneakers,,,,,,,,Black,,39,,,sd061011-Black-39,0.0,shopify,1000,deny,manual,53.30,58.00,true,true,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0462/3273/1803/products/11589724001_872122046.jpg?v=1605066071,kg,,,
fashion-color-block-breathable-casual-sneakers,,,,,,,,Black,,40,,,sd061011-Black-40,0.0,shopify,1000,deny,manual,53.30,58.00,true,true,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0462/3273/1803/products/11589724001_872122046.jpg?v=1605066071,kg,,,
fashion-color-block-breathable-casual-sneakers,,,,,,,,Yellow,,35,,,sd061011-Yellow-35,0.0,shopify,1000,deny,manual,53.30,58.00,true,true,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0462/3273/1803/products/11554530612_872122046.jpg?v=1605066071,kg,,,
fashion-color-block-breathable-casual-sneakers,,,,,,,,Yellow,,36,,,sd061011-Yellow-36,0.0,shopify,1000,deny,manual,53.30,58.00,true,true,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0462/3273/1803/products/11554530612_872122046.jpg?v=1605066071,kg,,,
fashion-color-block-breathable-casual-sneakers,,,,,,,,Yellow,,37,,,sd061011-Yellow-37,0.0,shopify,1000,deny,manual,53.30,58.00,true,true,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0462/3273/1803/products/11554530612_872122046.jpg?v=1605066071,kg,,,
fashion-color-block-breathable-casual-sneakers,,,,,,,,Yellow,,38,,,sd061011-Yellow-38,0.0,shopify,1000,deny,manual,53.30,58.00,true,true,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0462/3273/1803/products/11554530612_872122046.jpg?v=1605066071,kg,,,
fashion-color-block-breathable-casual-sneakers,,,,,,,,Yellow,,39,,,sd061011-Yellow-39,0.0,shopify,1000,deny,manual,53.30,58.00,true,true,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0462/3273/1803/products/11554530612_872122046.jpg?v=1605066071,kg,,,
fashion-color-block-breathable-casual-sneakers,,,,,,,,Yellow,,40,,,sd061011-Yellow-40,0.0,shopify,1000,deny,manual,53.30,58.00,true,true,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0462/3273/1803/products/11554530612_872122046.jpg?v=1605066071,kg,,,
fashion-color-block-breathable-casual-sneakers,,,,,,,,Pink,,35,,,sd061011-Pink-35,0.0,shopify,1000,deny,manual,53.30,58.00,true,true,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0462/3273/1803/products/11554536616_872122046.jpg?v=1605066071,kg,,,
fashion-color-block-breathable-casual-sneakers,,,,,,,,Pink,,36,,,sd061011-Pink-36,0.0,shopify,1000,deny,manual,53.30,58.00,true,true,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0462/3273/1803/products/11554536616_872122046.jpg?v=1605066071,kg,,,
fashion-color-block-breathable-casual-sneakers,,,,,,,,Pink,,37,,,sd061011-Pink-37,0.0,shopify,1000,deny,manual,53.30,58.00,true,true,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0462/3273/1803/products/11554536616_872122046.jpg?v=1605066071,kg,,,
fashion-color-block-breathable-casual-sneakers,,,,,,,,Pink,,38,,,sd061011-Pink-38,0.0,shopify,1000,deny,manual,53.30,58.00,true,true,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0462/3273/1803/products/11554536616_872122046.jpg?v=1605066071,kg,,,
fashion-color-block-breathable-casual-sneakers,,,,,,,,Pink,,39,,,sd061011-Pink-39,0.0,shopify,1000,deny,manual,53.30,58.00,true,true,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0462/3273/1803/products/11554536616_872122046.jpg?v=1605066071,kg,,,
fashion-color-block-breathable-casual-sneakers,,,,,,,,Pink,,40,,,sd061011-Pink-40,0.0,shopify,1000,deny,manual,53.30,58.00,true,true,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0462/3273/1803/products/11554536616_872122046.jpg?v=1605066071,kg,,,
colawings-classic-mesh-back-strap-sneakers,Colawings Classic Mesh Back Strap Sneakers,"<p><br></p><p><span style=""font-family: ¿¬Ìå_gb2312;background-color: #ffcc99;font-size: 12.0pt;""><br><img src=""https://storage.banmaerp.com/s/0/dfaf2902c7e54db1943dabd10103faac.png"" title=""lALPBFRyZ3qxNHPNAXTNAtA_720_372.png"" alt=""lALPBFRyZ3qxNHPNAXTNAtA_720_372.png""><br><br><img alt=""undefined"" src=""https://cbu01.alicdn.com/img/ibank/2020/829/595/14768595928_126197955.jpg""><br><br><img alt=""undefined"" src=""https://cbu01.alicdn.com/img/ibank/2020/636/088/14863880636_126197955.jpg""><br><br><img alt=""undefined"" src=""https://cbu01.alicdn.com/img/ibank/2020/238/447/14809744832_126197955.jpg""><br><br></span></p><p></p><p></p><p></p><p></p><p></p><p>£¬</p>",kocoshoes.com/sneakers,"","",true,ÑÕɫ,white,³ßÂë,35,,,sd060510-white;35,0.0,shopify,1000,deny,manual,45.50,52.00,true,true,,https://cdn.shopify.com/s/files/1/0462/3273/1803/products/a9e293a757564f05b7d8abd101042de7.jpg?v=1605066080,1,,false,,Colawings Classic Mesh Back Strap Sneakers,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0462/3273/1803/products/14768514841_126197955.jpg?v=1605066080,kg,,,active
colawings-classic-mesh-back-strap-sneakers,,,,,,,,white,,36,,,sd060510-white;36,0.0,shopify,1000,deny,manual,45.50,52.00,true,true,,https://cdn.shopify.com/s/files/1/0462/3273/1803/products/f9391731ba8c4b3faa2fabd10102f38e.jpg?v=1605066080,2,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0462/3273/1803/products/14768514841_126197955.jpg?v=1605066080,kg,,,
colawings-classic-mesh-back-strap-sneakers,,,,,,,,white,,37,,,sd060510-white;37,0.0,shopify,1000,deny,manual,45.50,52.00,true,true,,https://cdn.shopify.com/s/files/1/0462/3273/1803/products/7e1c11501cc6460fac00abd10102f36f.jpg?v=1605066080,3,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0462/3273/1803/products/14768514841_126197955.jpg?v=1605066080,kg,,,
colawings-classic-mesh-back-strap-sneakers,,,,,,,,white,,38,,,sd060510-white;38,0.0,shopify,1000,deny,manual,45.50,52.00,true,true,,https://cdn.shopify.com/s/files/1/0462/3273/1803/products/6a0b396606a14aa6952eabd10102f3a2.jpg?v=1605066080,4,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0462/3273/1803/products/14768514841_126197955.jpg?v=1605066080,kg,,,
colawings-classic-mesh-back-strap-sneakers,,,,,,,,white,,39,,,sd060510-white;39,0.0,shopify,1000,deny,manual,45.50,52.00,true,true,,https://cdn.shopify.com/s/files/1/0462/3273/1803/products/6ad0e20910114fa0bce4abd10102f3fe.jpg?v=1605066080,5,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0462/3273/1803/products/14768514841_126197955.jpg?v=1605066080,kg,,,
colawings-classic-mesh-back-strap-sneakers,,,,,,,,white,,40,,,sd060510-white;40,0.0,shopify,1000,deny,manual,45.50,52.00,true,true,,https://cdn.shopify.com/s/files/1/0462/3273/1803/products/14768514841_126197955.jpg?v=1605066080,6,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0462/3273/1803/products/14768514841_126197955.jpg?v=1605066080,kg,,,
colawings-classic-mesh-back-strap-sneakers,,,,,,,,black,,35,,,sd060510-black;35,0.0,shopify,1000,deny,manual,45.50,52.00,true,true,,https://cdn.shopify.com/s/files/1/0462/3273/1803/products/14809663271_126197955.jpg?v=1605066080,7,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0462/3273/1803/products/14809663271_126197955.jpg?v=1605066080,kg,,,
colawings-classic-mesh-back-strap-sneakers,,,,,,,,black,,36,,,sd060510-black;36,0.0,shopify,1000,deny,manual,45.50,52.00,true,true,,https://cdn.shopify.com/s/files/1/0462/3273/1803/products/14863844452_126197955.jpg?v=1605066080,8,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0462/3273/1803/products/14809663271_126197955.jpg?v=1605066080,kg,,,
colawings-classic-mesh-back-strap-sneakers,,,,,,,,black,,37,,,sd060510-black;37,0.0,shopify,1000,deny,manual,45.50,52.00,true,true,,https://cdn.shopify.com/s/files/1/0462/3273/1803/products/14768556258_126197955.jpg?v=1605066080,9,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0462/3273/1803/products/14809663271_126197955.jpg?v=1605066080,kg,,,
colawings-classic-mesh-back-strap-sneakers,,,,,,,,black,,38,,,sd060510-black;38,0.0,shopify,1000,deny,manual,45.50,52.00,true,true,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0462/3273/1803/products/14809663271_126197955.jpg?v=1605066080,kg,,,
colawings-classic-mesh-back-strap-sneakers,,,,,,,,black,,39,,,sd060510-black;39,0.0,shopify,1000,deny,manual,45.50,52.00,true,true,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0462/3273/1803/products/14809663271_126197955.jpg?v=1605066080,kg,,,
colawings-classic-mesh-back-strap-sneakers,,,,,,,,black,,40,,,sd060510-black;40,0.0,shopify,1000,deny,manual,45.50,52.00,true,true,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0462/3273/1803/products/14809663271_126197955.jpg?v=1605066080,kg,,,
colawings-classic-mesh-back-strap-sneakers,,,,,,,,pink,,35,,,sd060510-pink;35,0.0,shopify,1000,deny,manual,45.50,52.00,true,true,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0462/3273/1803/products/14863844452_126197955.jpg?v=1605066080,kg,,,
colawings-classic-mesh-back-strap-sneakers,,,,,,,,pink,,36,,,sd060510-pink;36,0.0,shopify,1000,deny,manual,45.50,52.00,true,true,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0462/3273/1803/products/14863844452_126197955.jpg?v=1605066080,kg,,,
